id,usuario_id,restaurante_id,fecha,hora,invitados,estado,menu_id,pedido_id
1720,655,32,2025-06-01,19:45:30,4,CANCELLED,381,28180
1721,7139,65,2025-06-01,19:46:26,2,CANCELLED,331,24585
1722,6340,24,2025-06-01,19:50:39,3,ACTIVE,434,19902
1723,6428,200,2025-06-01,19:45:47,7,ACTIVE,695,25565
1724,1230,115,2025-06-01,19:58:26,4,ACTIVE,575,24942
1725,4361,146,2025-06-01,19:48:55,1,CANCELLED,626,3488
1726,6065,67,2025-06-01,19:48:47,7,ACTIVE,211,14855
1727,1460,76,2025-06-01,19:56:36,4,ACTIVE,330,19301
1728,5647,72,2025-06-01,19:59:19,6,CANCELLED,270,27633
1729,6161,128,2025-06-01,19:46:06,7,CANCELLED,406,16637
1730,2750,38,2025-06-01,19:59:58,4,ACTIVE,320,19989
1731,7615,190,2025-06-01,19:44:56,2,ACTIVE,313,1392
1732,1563,134,2025-06-01,19:45:10,7,ACTIVE,602,22686
1733,2582,13,2025-06-01,20:00:43,5,CANCELLED,354,4198
1734,761,146,2025-06-01,19:52:53,2,CANCELLED,728,9389
1735,3202,109,2025-06-01,19:50:18,7,ACTIVE,509,6222
1736,6038,53,2025-06-01,19:59:14,1,CANCELLED,6,17988
1737,320,185,2025-06-01,19:58:12,2,CANCELLED,122,29183
1738,6412,136,2025-06-01,19:44:51,8,ACTIVE,71,10058
1739,6510,122,2025-06-01,19:45:38,3,ACTIVE,237,25105
1740,1629,129,2025-06-01,20:01:07,2,ACTIVE,540,27397
1741,1932,28,2025-06-01,19:45:08,2,CANCELLED,128,4857
1742,6218,52,2025-06-01,19:58:58,5,CANCELLED,664,3457
1743,5429,145,2025-06-01,19:50:53,3,CANCELLED,242,4917
1744,7338,42,2025-06-01,19:57:23,8,ACTIVE,3,4710
1745,1529,24,2025-06-01,19:46:12,7,ACTIVE,409,11089
1746,7043,196,2025-06-01,19:54:26,3,CANCELLED,527,10931
1747,3358,194,2025-06-01,19:44:22,2,CANCELLED,415,25558
1748,1104,184,2025-06-01,19:59:13,8,ACTIVE,729,27846
1749,1572,184,2025-06-01,19:57:15,2,ACTIVE,294,14954
1750,5541,154,2025-06-01,19:52:56,8,ACTIVE,414,29644
1751,4425,95,2025-06-01,19:58:01,8,CANCELLED,143,12599
1752,909,16,2025-06-01,19:53:32,2,ACTIVE,614,20749
1753,1987,136,2025-06-01,19:52:39,1,ACTIVE,676,19078
1754,1208,171,2025-06-01,19:48:37,6,CANCELLED,688,15753
1755,2372,89,2025-06-01,19:52:24,4,ACTIVE,312,17687
1756,556,193,2025-06-01,19:45:13,1,CANCELLED,92,11183
1757,5818,132,2025-06-01,19:58:46,3,ACTIVE,722,19252
1758,4467,96,2025-06-01,19:59:13,5,CANCELLED,451,4622
1759,2195,57,2025-06-01,19:43:38,6,CANCELLED,668,7151
1760,3345,194,2025-06-01,19:43:13,7,CANCELLED,623,19524
1761,1343,200,2025-06-01,19:46:46,8,ACTIVE,191,8263
1762,1897,61,2025-06-01,19:54:07,6,ACTIVE,243,17029
1763,7292,195,2025-06-01,19:48:37,2,ACTIVE,608,23309
1764,4592,114,2025-06-01,19:48:08,3,CANCELLED,568,11192
1765,3032,113,2025-06-01,19:53:24,1,ACTIVE,314,7056
1766,7453,128,2025-06-01,19:53:22,3,CANCELLED,516,16187
1767,6341,145,2025-06-01,19:47:20,2,ACTIVE,706,9449
1768,5471,200,2025-06-01,19:55:35,7,ACTIVE,302,22033
1769,4602,166,2025-06-01,19:56:01,1,ACTIVE,44,1489
1770,5497,5,2025-06-01,19:50:53,6,ACTIVE,294,11860
1771,7630,171,2025-06-01,19:56:40,4,ACTIVE,377,29691
1772,7602,120,2025-06-01,19:56:04,1,CANCELLED,35,20592
1773,5712,73,2025-06-01,19:55:15,2,CANCELLED,49,4858
1774,4124,107,2025-06-01,19:52:03,1,ACTIVE,105,28419
1775,4018,13,2025-06-01,20:00:06,5,CANCELLED,196,9053
1776,7380,12,2025-06-01,19:56:01,8,CANCELLED,586,26571
1777,7274,52,2025-06-01,19:53:04,4,CANCELLED,166,29388
1778,7951,59,2025-06-01,19:50:38,1,ACTIVE,585,11674
1779,4993,24,2025-06-01,19:47:35,4,CANCELLED,70,8378
1780,5645,129,2025-06-01,19:56:43,1,ACTIVE,455,12201
1781,5835,92,2025-06-01,19:50:36,7,ACTIVE,783,21439
1782,2589,106,2025-06-01,19:56:40,5,ACTIVE,647,7360
1783,3802,20,2025-06-01,19:45:36,2,CANCELLED,401,25822
1784,3622,145,2025-06-01,19:51:31,3,ACTIVE,124,15698
1785,4659,190,2025-06-01,19:54:02,4,CANCELLED,536,24415
1786,4603,119,2025-06-01,19:55:57,7,ACTIVE,107,9183
1787,3220,63,2025-06-01,19:52:55,3,CANCELLED,174,754
1788,7163,101,2025-06-01,19:44:00,8,ACTIVE,377,25021
1789,2243,29,2025-06-01,19:48:47,3,CANCELLED,219,21550
1790,1749,130,2025-06-01,19:48:21,1,CANCELLED,309,5472
1791,6875,198,2025-06-01,19:51:37,2,CANCELLED,627,28927
1792,2065,100,2025-06-01,19:48:16,5,CANCELLED,557,2646
1793,6340,165,2025-06-01,19:57:51,8,ACTIVE,194,16214
1794,7,168,2025-06-01,19:49:05,3,CANCELLED,340,6113
1795,6033,145,2025-06-01,19:55:21,1,CANCELLED,29,20271
1796,28,110,2025-06-01,19:52:24,2,CANCELLED,280,1495
1797,2095,166,2025-06-01,19:52:58,5,CANCELLED,230,2349
1798,4260,24,2025-06-01,19:52:49,3,ACTIVE,6,15466
1799,2027,175,2025-06-01,19:59:46,8,CANCELLED,261,21946
1800,7114,33,2025-06-01,19:51:30,1,CANCELLED,544,25948
1801,78,132,2025-06-01,19:54:27,7,CANCELLED,658,16819
1802,7783,59,2025-06-01,19:53:52,3,CANCELLED,359,10556
1803,5977,8,2025-06-01,19:49:59,5,ACTIVE,113,19947
1804,7031,165,2025-06-01,19:50:06,3,CANCELLED,198,8
1805,7529,171,2025-06-01,19:47:19,7,ACTIVE,294,7149
1806,4650,17,2025-06-01,19:55:36,1,CANCELLED,239,13113
1807,4132,110,2025-06-01,19:47:28,1,ACTIVE,333,13171
1808,3881,96,2025-06-01,19:53:46,5,ACTIVE,304,15107
1809,7737,50,2025-06-01,19:57:54,3,CANCELLED,44,6487
1810,7857,106,2025-06-01,19:53:30,4,CANCELLED,392,18192
1811,3407,104,2025-06-01,19:45:45,3,ACTIVE,160,4126
1812,5264,194,2025-06-01,19:53:09,6,ACTIVE,753,18705
1813,4710,162,2025-06-01,19:54:37,5,ACTIVE,97,3272
1814,3756,121,2025-06-01,19:45:27,8,CANCELLED,257,23150
1815,7438,107,2025-06-01,19:48:14,8,CANCELLED,109,17839
1816,1140,95,2025-06-01,19:57:41,6,ACTIVE,188,17840
1817,5615,178,2025-06-01,19:53:16,3,CANCELLED,31,28371
1818,603,178,2025-06-01,19:53:29,5,CANCELLED,194,10986
1819,4884,127,2025-06-01,19:58:56,3,ACTIVE,9,6614
1820,7462,75,2025-06-01,19:45:46,2,ACTIVE,698,17365
1821,6402,16,2025-06-01,19:52:02,4,CANCELLED,117,24274
1822,2996,72,2025-06-01,19:58:39,6,CANCELLED,116,25946
1823,7675,101,2025-06-01,19:48:23,4,ACTIVE,296,12009
1824,6414,149,2025-06-01,19:45:54,1,ACTIVE,152,14496
1825,4721,2,2025-06-01,19:54:05,3,CANCELLED,775,8518
1826,671,91,2025-06-01,19:52:46,5,ACTIVE,326,11572
1827,4312,92,2025-06-01,19:47:50,5,ACTIVE,153,19188
1828,6756,22,2025-06-01,20:00:27,5,CANCELLED,346,21188
1829,1793,60,2025-06-01,19:51:58,6,ACTIVE,93,19357
1830,6407,48,2025-06-01,19:44:57,4,ACTIVE,285,24125
1831,3884,127,2025-06-01,19:43:16,4,CANCELLED,437,21365
1832,948,118,2025-06-01,19:51:09,1,ACTIVE,352,3933
1833,2857,57,2025-06-01,19:45:11,3,ACTIVE,101,20803
1834,7264,126,2025-06-01,19:54:40,6,ACTIVE,711,9679
1835,3085,10,2025-06-01,19:57:16,6,ACTIVE,381,16890
1836,4325,67,2025-06-01,19:59:05,8,ACTIVE,400,1280
1837,5844,53,2025-06-01,19:47:44,6,ACTIVE,787,22292
1838,5585,46,2025-06-01,19:44:23,1,ACTIVE,268,5980
1839,62,19,2025-06-01,19:56:55,6,CANCELLED,758,21367
1840,3236,59,2025-06-01,19:54:25,3,CANCELLED,604,15873
1841,336,87,2025-06-01,19:45:37,7,CANCELLED,784,2517
1842,5898,71,2025-06-01,19:58:33,4,CANCELLED,183,18725
1843,6588,34,2025-06-01,19:44:44,4,CANCELLED,191,22449
1844,1221,150,2025-06-01,19:49:53,6,ACTIVE,157,7402
1845,6661,100,2025-06-01,20:00:59,4,CANCELLED,512,16750
1846,6821,37,2025-06-01,19:54:18,5,ACTIVE,228,11467
1847,4412,63,2025-06-01,19:55:03,4,ACTIVE,170,4645
1848,887,75,2025-06-01,19:44:06,4,CANCELLED,236,20091
1849,1770,103,2025-06-01,19:50:26,1,ACTIVE,622,9120
1850,6059,164,2025-06-01,19:49:25,5,CANCELLED,458,27879
1851,7767,86,2025-06-01,19:59:35,6,CANCELLED,630,7633
1852,5267,178,2025-06-01,19:54:59,4,ACTIVE,412,7746
1853,4112,9,2025-06-01,19:56:28,3,CANCELLED,771,15313
1854,4998,4,2025-06-01,20:00:42,7,ACTIVE,741,12116
1855,7086,16,2025-06-01,19:59:45,6,ACTIVE,722,12303
1856,485,200,2025-06-01,19:55:05,5,ACTIVE,15,39
1857,1312,60,2025-06-01,19:57:52,2,CANCELLED,507,24300
1858,6145,124,2025-06-01,19:55:30,5,CANCELLED,123,1211
1859,149,93,2025-06-01,19:56:39,5,ACTIVE,261,24313
1860,2523,23,2025-06-01,19:50:40,7,CANCELLED,37,10297
1861,4443,35,2025-06-01,19:51:36,4,ACTIVE,581,27850
1862,4717,187,2025-06-01,19:46:54,5,CANCELLED,636,12728
1863,7138,100,2025-06-01,19:45:11,2,CANCELLED,458,16357
1864,735,141,2025-06-01,19:48:10,4,CANCELLED,706,6330
1865,5157,175,2025-06-01,19:59:07,8,CANCELLED,753,5053
1866,4697,69,2025-06-01,19:54:20,1,CANCELLED,372,5041
1867,3402,90,2025-06-01,19:43:48,5,CANCELLED,273,8362
1868,5755,8,2025-06-01,19:58:17,1,CANCELLED,478,24358
1869,5659,156,2025-06-01,19:50:44,7,CANCELLED,373,13311
1870,6298,77,2025-06-01,19:51:15,5,CANCELLED,412,13170
1871,1227,55,2025-06-01,19:48:41,7,CANCELLED,203,3676
1872,5996,54,2025-06-01,19:50:19,1,ACTIVE,250,21003
1873,2916,194,2025-06-01,19:52:55,6,ACTIVE,175,21785
1874,2019,74,2025-06-01,19:45:28,1,CANCELLED,358,3223
1875,2993,33,2025-06-01,20:00:56,6,ACTIVE,556,6398
1876,6199,72,2025-06-01,19:46:55,7,ACTIVE,736,2412
1877,1773,104,2025-06-01,19:59:39,7,ACTIVE,381,27213
1878,1598,40,2025-06-01,19:44:16,3,CANCELLED,227,23398
1879,2477,140,2025-06-01,19:54:41,6,CANCELLED,245,8556
1880,2637,158,2025-06-01,19:44:57,7,ACTIVE,660,22201
1881,4479,47,2025-06-01,20:00:31,5,ACTIVE,663,853
1882,4871,131,2025-06-01,19:58:57,1,ACTIVE,470,17011
1883,6502,103,2025-06-01,19:46:44,8,ACTIVE,772,3482
1884,1233,144,2025-06-01,19:54:02,4,CANCELLED,798,4159
1885,4058,52,2025-06-01,20:00:42,7,ACTIVE,413,13830
1886,4651,88,2025-06-01,19:43:47,2,CANCELLED,351,11312
1887,4584,127,2025-06-01,19:58:34,5,CANCELLED,78,16085
1888,7627,199,2025-06-01,19:43:22,3,CANCELLED,708,16876
1889,5994,165,2025-06-01,19:51:27,4,CANCELLED,646,16535
1890,5017,52,2025-06-01,20:00:59,3,CANCELLED,494,21357
1891,3826,13,2025-06-01,20:00:40,2,CANCELLED,749,22219
1892,4279,185,2025-06-01,19:45:30,5,CANCELLED,438,21057
1893,1824,142,2025-06-01,19:47:30,8,CANCELLED,365,18492
1894,4714,148,2025-06-01,19:46:08,2,CANCELLED,787,29384
1895,7779,157,2025-06-01,19:58:08,5,CANCELLED,265,25974
1896,7382,54,2025-06-01,19:46:16,6,ACTIVE,69,5374
1897,5743,60,2025-06-01,19:58:52,6,ACTIVE,445,8891
1898,3194,196,2025-06-01,19:46:36,6,CANCELLED,308,28431
1899,4180,25,2025-06-01,19:56:43,6,CANCELLED,89,26289
1900,2707,15,2025-06-01,19:57:05,3,ACTIVE,194,10052
1901,1928,77,2025-06-01,19:47:19,4,CANCELLED,429,7513
1902,3559,162,2025-06-01,19:54:01,2,ACTIVE,509,24262
1903,6133,89,2025-06-01,19:46:09,6,CANCELLED,67,6341
1904,834,176,2025-06-01,19:50:57,4,CANCELLED,606,11182
1905,2850,122,2025-06-01,19:44:18,3,ACTIVE,230,27890
1906,7483,78,2025-06-01,19:59:41,5,ACTIVE,6,25793
1907,6517,145,2025-06-01,19:43:42,6,CANCELLED,193,19528
1908,2011,180,2025-06-01,19:52:14,2,CANCELLED,491,14584
1909,7024,85,2025-06-01,19:50:13,3,ACTIVE,608,21494
1910,5183,77,2025-06-01,19:49:06,3,CANCELLED,106,3418
1911,3324,199,2025-06-01,19:45:09,2,ACTIVE,576,3963
1912,5183,125,2025-06-01,19:52:40,7,CANCELLED,126,26917
1913,5853,186,2025-06-01,19:46:38,2,CANCELLED,654,12388
1914,6271,162,2025-06-01,19:46:36,8,ACTIVE,785,23373
1915,4390,117,2025-06-01,20:01:12,2,CANCELLED,374,9639
1916,7204,160,2025-06-01,20:01:06,6,CANCELLED,380,23255
1917,3948,86,2025-06-01,19:44:14,7,ACTIVE,477,26337
1918,6870,200,2025-06-01,19:46:10,5,CANCELLED,476,25976
1919,1581,70,2025-06-01,19:43:52,5,ACTIVE,345,16764
1920,237,188,2025-06-01,19:58:32,7,ACTIVE,357,2578
1921,4498,33,2025-06-01,19:50:24,7,ACTIVE,722,29005
1922,3154,96,2025-06-01,19:57:41,3,ACTIVE,299,24815
1923,2972,98,2025-06-01,19:50:11,5,ACTIVE,262,11518
1924,6282,25,2025-06-01,19:45:41,3,CANCELLED,341,14102
1925,434,2,2025-06-01,19:55:04,2,CANCELLED,304,7790
1926,4938,192,2025-06-01,19:54:08,7,ACTIVE,736,18153
1927,7248,132,2025-06-01,19:48:47,8,ACTIVE,42,24596
1928,2174,89,2025-06-01,19:48:06,6,ACTIVE,177,9802
1929,5192,71,2025-06-01,19:53:54,6,ACTIVE,351,66
1930,2001,142,2025-06-01,20:00:29,2,ACTIVE,200,20663
1931,6110,172,2025-06-01,19:45:48,4,ACTIVE,65,2384
1932,4171,156,2025-06-01,19:48:16,7,CANCELLED,101,15275
1933,5241,7,2025-06-01,19:58:29,2,ACTIVE,440,29563
1934,6226,48,2025-06-01,19:47:32,1,CANCELLED,526,26710
1935,6815,143,2025-06-01,19:50:22,2,ACTIVE,78,19411
1936,1626,139,2025-06-01,19:46:35,4,ACTIVE,258,2098
1937,1118,87,2025-06-01,19:44:25,1,ACTIVE,98,9913
1938,4193,119,2025-06-01,19:51:32,6,CANCELLED,583,16425
1939,2501,125,2025-06-01,19:54:24,2,ACTIVE,216,8751
1940,6226,149,2025-06-01,19:45:21,5,ACTIVE,216,20733
1941,7420,15,2025-06-01,19:44:21,8,ACTIVE,338,19154
1942,342,185,2025-06-01,19:49:42,5,CANCELLED,510,11276
1943,3774,110,2025-06-01,19:52:50,2,CANCELLED,329,25093
1944,5407,113,2025-06-01,19:59:00,8,ACTIVE,493,7455
1945,7304,44,2025-06-01,20:01:12,1,CANCELLED,259,11925
1946,7896,170,2025-06-01,19:46:24,4,CANCELLED,306,12016
1947,6442,124,2025-06-01,19:56:37,4,CANCELLED,612,17949
1948,6248,128,2025-06-01,19:57:44,2,CANCELLED,82,8601
1949,3995,76,2025-06-01,19:56:48,6,ACTIVE,195,12805
1950,645,92,2025-06-01,19:58:44,7,ACTIVE,208,11344
1951,4497,20,2025-06-01,19:54:39,2,ACTIVE,352,6149
1952,4766,73,2025-06-01,20:00:19,1,CANCELLED,542,15738
1953,529,50,2025-06-01,19:55:13,3,ACTIVE,2,1364
1954,3986,32,2025-06-01,19:53:44,4,CANCELLED,697,3958
1955,3312,151,2025-06-01,19:49:04,5,CANCELLED,205,12757
1956,6588,160,2025-06-01,19:58:16,7,CANCELLED,791,20645
1957,1754,25,2025-06-01,19:50:44,2,CANCELLED,130,12407
1958,535,171,2025-06-01,19:52:27,8,CANCELLED,117,13115
1959,4778,196,2025-06-01,19:55:26,3,CANCELLED,346,9851
1960,2855,190,2025-06-01,19:57:51,1,ACTIVE,221,14561
1961,4628,178,2025-06-01,19:54:55,6,CANCELLED,472,6869
1962,4122,47,2025-06-01,19:44:13,8,CANCELLED,535,24776
1963,1167,136,2025-06-01,19:49:38,7,ACTIVE,398,11620
1964,3734,68,2025-06-01,19:48:47,1,CANCELLED,54,15957
1965,3458,12,2025-06-01,19:59:10,6,CANCELLED,762,25846
1966,2839,200,2025-06-01,19:49:22,6,CANCELLED,57,27827
1967,7102,145,2025-06-01,19:45:01,4,ACTIVE,649,7035
1968,1838,94,2025-06-01,19:58:25,8,ACTIVE,117,28910
1969,176,92,2025-06-01,19:50:50,3,CANCELLED,300,18481
1970,1662,134,2025-06-01,19:58:46,4,CANCELLED,252,28493
1971,2495,112,2025-06-01,19:48:08,6,ACTIVE,306,21663
1972,3219,10,2025-06-01,19:51:36,5,ACTIVE,300,18586
1973,1284,77,2025-06-01,19:57:28,8,CANCELLED,527,11533
1974,5831,11,2025-06-01,19:56:29,2,CANCELLED,632,10582
1975,451,30,2025-06-01,19:53:02,1,CANCELLED,167,4312
1976,5638,164,2025-06-01,19:57:13,5,CANCELLED,567,25177
1977,6687,84,2025-06-01,19:52:44,2,ACTIVE,800,16810
1978,5254,4,2025-06-01,19:48:01,5,CANCELLED,696,18084
1979,1988,52,2025-06-01,19:54:17,7,CANCELLED,729,2095
1980,7162,181,2025-06-01,19:58:36,5,ACTIVE,275,9403
1981,7106,10,2025-06-01,19:59:56,3,ACTIVE,106,7634
1982,413,15,2025-06-01,19:44:53,5,ACTIVE,440,26245
1983,4125,179,2025-06-01,19:51:09,7,CANCELLED,184,1171
1984,2218,163,2025-06-01,19:49:03,6,ACTIVE,34,24553
1985,958,94,2025-06-01,19:55:35,4,ACTIVE,13,16864
1986,3407,186,2025-06-01,19:50:48,1,CANCELLED,150,3389
1987,4196,98,2025-06-01,19:50:05,3,CANCELLED,575,8363
1988,3838,72,2025-06-01,19:57:39,4,ACTIVE,286,17891
1989,3854,1,2025-06-01,19:54:19,7,CANCELLED,422,2382
1990,6641,71,2025-06-01,19:44:45,8,CANCELLED,104,21962
1991,5945,70,2025-06-01,19:43:31,4,ACTIVE,362,22578
1992,69,152,2025-06-01,19:46:29,3,CANCELLED,136,1895
1993,939,119,2025-06-01,19:57:07,4,ACTIVE,750,8336
1994,4679,128,2025-06-01,20:00:50,3,ACTIVE,213,13424
1995,5710,190,2025-06-01,19:43:37,1,CANCELLED,98,11649
1996,3075,117,2025-06-01,19:51:53,8,CANCELLED,123,2768
1997,3361,40,2025-06-01,19:59:14,4,ACTIVE,417,14247
1998,526,66,2025-06-01,19:44:12,2,CANCELLED,233,5237
1999,7771,187,2025-06-01,19:53:31,5,ACTIVE,560,2603
2000,1046,135,2025-06-01,19:59:03,5,CANCELLED,787,16919
2001,6631,153,2025-06-01,19:46:55,1,CANCELLED,590,23369
2002,7099,149,2025-06-01,19:57:43,1,CANCELLED,220,12805
2003,5878,162,2025-06-01,19:45:24,7,ACTIVE,191,23909
2004,920,147,2025-06-01,19:46:32,5,CANCELLED,146,20431
2005,4444,79,2025-06-01,19:48:21,5,ACTIVE,492,15939
2006,6028,72,2025-06-01,19:54:17,3,ACTIVE,700,5491
2007,3436,48,2025-06-01,19:58:16,5,ACTIVE,543,15986
2008,6696,136,2025-06-01,19:50:01,6,CANCELLED,4,1547
2009,6737,25,2025-06-01,19:56:59,2,CANCELLED,774,1320
2010,5119,51,2025-06-01,19:57:24,8,ACTIVE,395,8456
2011,761,97,2025-06-01,19:56:26,7,CANCELLED,442,14375
2012,3738,32,2025-06-01,19:54:33,6,CANCELLED,214,1275
2013,4452,52,2025-06-01,19:48:41,4,CANCELLED,714,19935
2014,1482,61,2025-06-01,19:50:47,8,ACTIVE,157,7617
2015,7038,22,2025-06-01,19:44:40,3,ACTIVE,618,22678
2016,6891,110,2025-06-01,19:47:26,8,CANCELLED,461,15976
2017,3279,60,2025-06-01,19:53:16,1,CANCELLED,343,1763
2018,1276,67,2025-06-01,19:54:31,2,CANCELLED,121,16478
2019,6082,82,2025-06-01,19:44:38,5,ACTIVE,629,7579
2020,803,122,2025-06-01,19:50:34,7,ACTIVE,745,23893
2021,4233,89,2025-06-01,19:53:44,2,CANCELLED,337,29784
2022,5955,120,2025-06-01,19:44:57,7,CANCELLED,576,16875
2023,7095,167,2025-06-01,19:48:27,1,CANCELLED,88,23951
2024,5271,176,2025-06-01,19:50:31,2,ACTIVE,563,20424
2025,4458,174,2025-06-01,19:53:44,3,CANCELLED,380,600
2026,2531,145,2025-06-01,19:57:40,4,ACTIVE,151,1563
2027,488,61,2025-06-01,20:00:01,2,CANCELLED,681,2837
2028,5591,26,2025-06-01,19:44:30,8,ACTIVE,526,1574
2029,1746,59,2025-06-01,19:48:14,8,CANCELLED,608,6685
2030,7558,98,2025-06-01,19:50:10,4,CANCELLED,169,25651
2031,7073,186,2025-06-01,19:47:58,6,CANCELLED,24,17370
2032,4349,62,2025-06-01,19:45:01,6,CANCELLED,226,27638
2033,4820,21,2025-06-01,19:52:17,8,ACTIVE,538,14074
2034,642,96,2025-06-01,19:56:21,7,ACTIVE,32,16369
2035,5880,149,2025-06-01,19:45:31,1,ACTIVE,378,16824
2036,779,123,2025-06-01,19:54:53,8,CANCELLED,364,25211
2037,6072,57,2025-06-01,19:53:10,3,CANCELLED,277,13719
2038,997,78,2025-06-01,19:47:48,2,ACTIVE,777,9438
2039,3475,152,2025-06-01,19:47:06,8,ACTIVE,592,16079
2040,3683,103,2025-06-01,19:48:52,8,CANCELLED,675,6392
2041,5963,5,2025-06-01,19:59:54,6,CANCELLED,586,13792
2042,3166,93,2025-06-01,19:51:37,7,CANCELLED,435,10952
2043,2363,86,2025-06-01,19:58:31,3,CANCELLED,525,2999
2044,2397,46,2025-06-01,20:00:46,4,ACTIVE,162,22800
2045,1559,176,2025-06-01,19:47:03,2,CANCELLED,18,1956
2046,858,131,2025-06-01,19:51:20,2,CANCELLED,64,8050
2047,3095,95,2025-06-01,19:57:21,8,CANCELLED,321,23285
2048,6469,59,2025-06-01,19:55:10,4,ACTIVE,489,28685
2049,4177,11,2025-06-01,19:53:28,3,CANCELLED,20,5971
2050,1899,105,2025-06-01,19:54:49,5,CANCELLED,670,12882
2051,3426,3,2025-06-01,19:46:34,5,CANCELLED,446,25708
2052,7999,114,2025-06-01,19:57:05,7,ACTIVE,598,14237
2053,7447,125,2025-06-01,19:53:16,1,ACTIVE,40,18801
2054,7192,83,2025-06-01,19:44:20,1,ACTIVE,22,19350
2055,2776,50,2025-06-01,19:49:00,1,CANCELLED,12,29992
2056,5477,131,2025-06-01,19:48:40,2,ACTIVE,452,13504
2057,930,164,2025-06-01,20:00:11,4,CANCELLED,18,17333
2058,565,84,2025-06-01,19:52:59,1,CANCELLED,80,13314
2059,7331,32,2025-06-01,19:54:14,4,CANCELLED,462,22384
2060,1179,119,2025-06-01,19:47:29,8,ACTIVE,10,25698
2061,5767,165,2025-06-01,19:49:41,7,CANCELLED,185,29171
2062,6278,41,2025-06-01,19:50:03,3,ACTIVE,677,22295
2063,6845,72,2025-06-01,19:51:00,3,ACTIVE,458,7349
2064,2794,131,2025-06-01,19:46:48,8,ACTIVE,370,27711
2065,4043,154,2025-06-01,19:47:37,1,ACTIVE,334,8931
2066,6680,131,2025-06-01,20:00:29,6,CANCELLED,212,26279
2067,7888,69,2025-06-01,19:48:01,8,CANCELLED,212,12667
2068,7006,106,2025-06-01,19:43:36,5,CANCELLED,484,9249
2069,6848,174,2025-06-01,19:50:08,1,ACTIVE,514,15653
2070,7340,104,2025-06-01,19:58:22,8,ACTIVE,263,17956
2071,3040,18,2025-06-01,19:57:20,8,CANCELLED,677,24415
2072,680,87,2025-06-01,19:52:21,7,ACTIVE,326,14193
2073,815,81,2025-06-01,19:43:39,3,ACTIVE,511,14569
2074,6728,150,2025-06-01,20:00:38,6,ACTIVE,161,5497
2075,84,146,2025-06-01,19:46:49,8,CANCELLED,578,18051
2076,7048,25,2025-06-01,19:46:03,3,CANCELLED,532,23344
2077,6902,189,2025-06-01,19:56:54,4,ACTIVE,204,20094
2078,3243,80,2025-06-01,19:49:46,7,CANCELLED,295,14445
2079,5679,40,2025-06-01,20:00:41,6,CANCELLED,109,13420
2080,5453,38,2025-06-01,19:45:08,7,ACTIVE,257,17519
2081,6514,135,2025-06-01,19:49:51,8,CANCELLED,136,22061
2082,7614,83,2025-06-01,19:46:35,7,CANCELLED,526,4592
2083,1401,169,2025-06-01,19:56:32,7,ACTIVE,459,25853
2084,6868,71,2025-06-01,19:46:12,3,CANCELLED,780,27754
2085,1008,158,2025-06-01,19:45:13,3,CANCELLED,618,462
2086,2803,128,2025-06-01,19:44:56,7,ACTIVE,797,2502
2087,143,67,2025-06-01,19:51:09,3,ACTIVE,635,19926
2088,5138,131,2025-06-01,19:59:18,4,CANCELLED,625,1911
2089,7089,197,2025-06-01,19:54:30,4,ACTIVE,370,13936
2090,104,77,2025-06-01,19:53:53,4,ACTIVE,606,18092
2091,5999,46,2025-06-01,19:45:21,2,CANCELLED,697,5841
2092,6851,107,2025-06-01,19:50:34,1,ACTIVE,618,15782
2093,1503,94,2025-06-01,19:51:31,2,ACTIVE,73,21639
2094,7215,151,2025-06-01,19:52:15,7,ACTIVE,222,12535
2095,2874,66,2025-06-01,19:55:43,7,CANCELLED,142,4495
2096,5026,127,2025-06-01,19:46:51,1,CANCELLED,543,28976
2097,1770,47,2025-06-01,19:58:57,8,CANCELLED,407,15550
2098,1265,123,2025-06-01,19:48:01,7,CANCELLED,182,6312
2099,4217,184,2025-06-01,19:54:27,3,ACTIVE,438,4704
2100,7029,95,2025-06-01,19:55:28,4,CANCELLED,135,15919
2101,3650,48,2025-06-01,19:48:30,8,ACTIVE,546,7110
2102,5867,162,2025-06-01,19:48:10,5,CANCELLED,556,21711
2103,6371,79,2025-06-01,19:47:17,2,CANCELLED,63,17482
2104,2779,84,2025-06-01,19:51:44,2,CANCELLED,599,15647
2105,7472,131,2025-06-01,20:00:24,7,CANCELLED,66,4481
2106,1837,136,2025-06-01,19:47:23,4,ACTIVE,243,19730
2107,3503,68,2025-06-01,19:55:16,6,ACTIVE,163,26869
2108,6842,61,2025-06-01,19:48:46,2,ACTIVE,552,3256
2109,1260,112,2025-06-01,19:55:11,8,ACTIVE,493,18935
2110,6035,43,2025-06-01,19:54:00,7,CANCELLED,58,3748
2111,7918,109,2025-06-01,19:59:39,1,CANCELLED,271,10412
2112,2793,162,2025-06-01,19:58:50,4,ACTIVE,299,26738
2113,3770,105,2025-06-01,20:00:16,3,CANCELLED,565,13889
2114,3214,199,2025-06-01,20:01:04,3,ACTIVE,618,28986
2115,6844,137,2025-06-01,19:52:40,8,ACTIVE,225,22723
2116,4075,84,2025-06-01,19:46:47,5,ACTIVE,147,15407
2117,207,1,2025-06-01,19:56:16,4,CANCELLED,754,4865
2118,1105,26,2025-06-01,19:59:50,6,ACTIVE,226,13837
2119,399,195,2025-06-01,19:50:31,4,CANCELLED,390,27666
